,loan_data_targets_test,predicted_prob_being_good_borrower,y_hat_test
57515,1,0.8685587071395162,0
57516,1,0.9085082367496246,1
57517,1,0.8952161558159908,0
57518,1,0.9595580458137203,1
57519,1,0.8510457586603043,0
57520,1,0.8668490333164143,0
57521,1,0.8678723807882445,0
57522,1,0.8776626637186099,0
57523,1,0.9385895992231329,1
57524,1,0.9308193192133348,1
57525,1,0.7662977679624856,0
57526,1,0.9161436526892094,1
57527,0,0.7399912836897451,0
57528,0,0.9145364736231099,1
57529,1,0.9654219647753457,1
57530,1,0.8069872765643659,0
57531,1,0.9595472238448043,1
57532,1,0.8677982231698272,0
57533,1,0.9659522720145918,1
57534,1,0.7165523297826242,0
57535,1,0.9630613731292904,1
57536,1,0.8614434944857821,0
57537,1,0.9049609919802103,1
57538,1,0.8084035115326196,0
57539,1,0.7741641692666507,0
57540,1,0.9209229634692697,1
57541,1,0.7000595591126398,0
57542,1,0.961452311895817,1
57543,1,0.9359994275334789,1
57544,1,0.9694964929291073,1
57545,1,0.9798198023640222,1
57546,1,0.9297401314013936,1
57547,1,0.9431879441448059,1
57548,1,0.9563618965328247,1
57549,1,0.9293630908303472,1
57550,1,0.8875727127945489,0
57551,1,0.9467953927346554,1
57552,0,0.7837848050278926,0
57553,1,0.9574784702703651,1
57554,1,0.8651016227920457,0
57555,1,0.824226696626937,0
57556,1,0.844981366622514,0
57557,1,0.757354554778058,0
57558,1,0.9395977735733562,1
57559,1,0.9106185167280849,1
57560,1,0.8773231662818252,0
57561,1,0.9299759142432329,1
57562,1,0.7173658569821348,0
57563,1,0.8817204748883185,0
57564,1,0.9006779383190361,1
57565,1,0.7957133797369613,0
57566,1,0.9221895660212412,1
57567,1,0.6283426439652896,0
57568,1,0.9539095690450563,1
57569,1,0.8536620818791046,0
57570,1,0.9444568782851182,1
57571,1,0.9049394132208357,1
57572,1,0.9134537797742884,1
57573,0,0.8876826498689306,0
57574,1,0.9273098782179433,1
57575,1,0.915852756638943,1
57576,1,0.838613573503403,0
57577,0,0.6018516712105325,0
57578,1,0.8955718119933035,0
57579,1,0.9214103309085048,1
57580,1,0.9865873808007595,1
57581,1,0.9006559678838235,1
57582,1,0.7644242817587125,0
57583,1,0.8886200864344199,0
57584,1,0.9504700246559097,1
57585,1,0.8654400335440504,0
57586,1,0.94417246217908,1
57587,1,0.9210700720834067,1
57588,1,0.9521065362312938,1
57589,1,0.5897754363573813,0
57590,1,0.7783883243823883,0
57591,1,0.7302997846680958,0
57592,0,0.7391088289833211,0
57593,1,0.6331142757361913,0
57594,1,0.8828229419308462,0
57595,1,0.9611469905328446,1
57596,1,0.9718942723915247,1
57597,1,0.9745675494965363,1
57598,1,0.8575546779015232,0
57599,1,0.8956593479651634,0
57600,1,0.9702030746472562,1
57601,1,0.9694237708138856,1
57602,0,0.8595245014626954,0
57603,1,0.9469355078276871,1
57604,1,0.932977076788299,1
57605,1,0.8558131746673867,0
57606,1,0.967204497824207,1
57607,0,0.6545263393858518,0
57608,1,0.8344401316695664,0
57609,1,0.9212838576682864,1
57610,0,0.6150762624252235,0
57611,1,0.7713134351574813,0
57612,1,0.9734075160326798,1
57613,1,0.8788153915878284,0
57614,1,0.93969174150981,1
57615,1,0.9595012463194882,1
57616,0,0.9494943368381095,1
57617,1,0.9690176492708507,1
57618,1,0.7764473134161476,0
57619,1,0.9691694469395471,1
57620,1,0.9613452183545743,1
57621,1,0.9627050376671153,1
57622,1,0.9318766982989551,1
57623,1,0.8931183311187162,0
57624,1,0.7305663133118685,0
57625,1,0.9250206234127804,1
57626,1,0.9390735560349349,1
57627,1,0.7047860004294235,0
57628,1,0.915929524278717,1
57629,1,0.8109138123358769,0
57630,1,0.9302297043115935,1
57631,1,0.7674132154202482,0
57632,1,0.8868694009388244,0
57633,1,0.9334708054355653,1
57634,1,0.8961802841892548,0
57635,1,0.9596840824349018,1
57636,1,0.935629616330963,1
57637,1,0.8793894909806186,0
57638,1,0.8854179377515747,0
57639,1,0.8085487035294115,0
57640,1,0.9819695755926157,1
57641,1,0.8967423973035781,0
57642,1,0.7110856830998699,0
57643,1,0.9350121001719855,1
57644,1,0.9817609154669019,1
57645,1,0.9182733613751944,1
57646,1,0.8765463672340448,0
57647,1,0.8845390109385245,0
57648,1,0.7724320354436909,0
57649,1,0.9269112669652766,1
57650,1,0.9604948389628387,1
57651,1,0.8822045129929403,0
57652,1,0.8470972182871945,0
57653,1,0.8760452573665573,0
57654,1,0.9426228437598522,1
57655,1,0.8625012998934638,0
57656,1,0.7033664920834938,0
57657,1,0.9377747706369606,1
57658,0,0.8307185761614484,0
57659,1,0.855552775750134,0
57660,1,0.9189738896568734,1
57661,0,0.9102663586917928,1
57662,1,0.9556365496129231,1
57663,1,0.9456521969417474,1
57664,1,0.6689533647712818,0
57665,1,0.9437622960661874,1
57666,0,0.8112798406733641,0
57667,1,0.8808745750710152,0
57668,0,0.8352148256331076,0
57669,1,0.9505967397337555,1
57670,0,0.8996519564300645,0
57671,1,0.8369387576968361,0
57672,1,0.9760279130746687,1
57673,1,0.9154998345765588,1
57674,0,0.6784258690661897,0
57675,1,0.820237297825521,0
57676,1,0.9104449718727713,1
57677,1,0.779266030769514,0
57678,1,0.9308594938733482,1
57679,1,0.6509109682075477,0
57680,1,0.819255739626151,0
57681,0,0.8854637029045511,0
57682,1,0.9773819867233721,1
57683,1,0.9710446230673123,1
57684,1,0.9057095454487236,1
57685,1,0.9394618662777969,1
57686,1,0.9618786696577335,1
57687,1,0.9590030833468466,1
57688,1,0.9469941415573602,1
57689,1,0.8233074629522724,0
57690,1,0.8972109941483906,0
57691,1,0.9823608204643306,1
57692,1,0.9544716335804722,1
57693,1,0.9523321972346697,1
57694,1,0.9377994869648432,1
57695,1,0.8509057443688332,0
57696,1,0.9127280200753851,1
57697,1,0.8704221571068188,0
57698,1,0.7921094603382165,0
57699,0,0.9098677299067923,1
57700,1,0.911505775257883,1
57701,0,0.8931932566284738,0
57702,1,0.8252599538743434,0
57703,1,0.901521167078777,1
57704,1,0.8316981692870713,0
57705,1,0.9094396932447841,1
57706,1,0.9428027238703589,1
57707,1,0.956043622135958,1
57708,1,0.8878480781118494,0
57709,1,0.8560750756946007,0
57710,1,0.870971293760333,0
57711,1,0.9234741307214911,1
57712,1,0.8821985066733977,0
57713,1,0.9180802400761064,1
57714,1,0.8376973545436958,0
57715,1,0.9279111008196294,1
57716,1,0.9434002688829498,1
57717,1,0.9514934570085134,1
57718,1,0.9095005000336277,1
57719,1,0.8272004058675893,0
57720,1,0.8752564205751207,0
57721,1,0.9808445524590451,1
57722,1,0.9051157126473629,1
57723,0,0.9468533600083124,1
57724,1,0.9358586107224637,1
57725,1,0.9421701212549896,1
57726,1,0.9563108273251287,1
57727,1,0.6768253940916183,0
57728,1,0.8249714405300678,0
57729,1,0.9685389459929952,1
57730,1,0.8342232792973013,0
57731,1,0.9429875312815202,1
57732,1,0.8657759082673523,0
57733,1,0.9671406881380376,1
57734,1,0.9474832504017844,1
57735,1,0.8672091769678143,0
57736,1,0.9640210796107211,1
57737,1,0.9075155700836735,1
57738,1,0.9025483516719136,1
57739,1,0.9384029827386969,1
57740,1,0.8531648568657476,0
57741,0,0.82558282131792,0
57742,1,0.9392705885134588,1
57743,1,0.913381996236653,1
57744,0,0.7860278498075158,0
57745,0,0.9355587513637444,1
57746,1,0.9243213417173869,1
57747,1,0.8882518570977134,0
57748,1,0.9324339777160431,1
57749,1,0.7616496304576347,0
57750,1,0.9061728106033268,1
57751,1,0.9484553075130729,1
57752,1,0.7201577585400556,0
57753,0,0.8467800248599675,0
57754,1,0.8801961913842727,0
57755,1,0.9458905289888809,1
57756,1,0.9119446572966388,1
57757,1,0.8051302046964782,0
57758,1,0.871505705695666,0
57759,1,0.9849832834992213,1
57760,1,0.9762761325897173,1
57761,1,0.8939468783605191,0
57762,1,0.9306239882027303,1
57763,1,0.8943513563422995,0
57764,1,0.9765283482169363,1
57765,1,0.976432286965287,1
57766,1,0.9322646319508676,1
57767,1,0.8136546905449131,0
57768,1,0.8457602668875696,0
57769,1,0.9387884860301186,1
57770,1,0.7862285927653353,0
57771,1,0.9797993991351353,1
57772,1,0.9360572212541993,1
57773,1,0.9212776997904547,1
57774,1,0.9448483571506114,1
57775,1,0.9456757364444665,1
57776,1,0.9054243266331048,1
57777,1,0.917901988919568,1
57778,1,0.975145090442777,1
57779,1,0.9042808793765253,1
57780,1,0.9356832726376401,1
57781,1,0.8910198227148014,0
57782,1,0.8918634247041295,0
57783,1,0.9090075890703624,1
57784,1,0.6483977221144941,0
57785,1,0.8965852345062033,0
57786,1,0.7636649817296312,0
57787,1,0.9742928313007385,1
57788,1,0.9058574026609918,1
57789,1,0.8916258620558949,0
57790,1,0.8997757540906378,0
57791,1,0.9155687239972371,1
57792,1,0.8951140471734748,0
57793,1,0.8341040490222744,0
57794,1,0.9460500778761798,1
57795,0,0.8901157198485012,0
57796,1,0.9090334305412123,1
57797,1,0.9759796810063344,1
57798,0,0.8203209956665165,0
57799,1,0.8671518736187839,0
57800,1,0.8987786351632268,0
57801,1,0.7924281307931638,0
57802,1,0.933981547621,1
57803,1,0.8859570818635009,0
57804,1,0.9861110267407316,1
57805,1,0.9491352080781951,1
57806,1,0.8581207327068773,0
57807,1,0.9040203293256549,1
57808,1,0.9375903643763572,1
57809,1,0.9461546791964028,1
57810,1,0.8230654088396545,0
57811,1,0.913858322316884,1
57812,1,0.9668595634282076,1
57813,1,0.9526082264710332,1
57814,1,0.8604439795339951,0
57815,1,0.9402856097567998,1
57816,1,0.9067668612840756,1
57817,1,0.8645922209393214,0
57818,1,0.9697695819761629,1
57819,1,0.857245269359312,0
57820,0,0.9579858737065895,1
57821,0,0.8780574835735013,0
57822,1,0.7707075491600065,0
57823,1,0.9599864230573885,1
57824,1,0.9257029804564753,1
57825,1,0.8886620522370456,0
57826,1,0.9043285854165023,1
57827,1,0.9559473689144785,1
57828,1,0.9431155165512145,1
57829,1,0.9578058949690827,1
57830,1,0.909049126889752,1
57831,1,0.8048373552763338,0
57832,1,0.8617494549312279,0
57833,1,0.9703495751378453,1
57834,1,0.934635326555524,1
57835,1,0.8746399242206714,0
57836,1,0.9040798544784369,1
57837,1,0.9036446839977264,1
57838,1,0.9663129715832046,1
57839,1,0.9567946926767839,1
57840,1,0.8662494332950024,0
57841,1,0.9161276573755933,1
57842,1,0.9129885046494511,1
57843,1,0.7683387526327684,0
57844,1,0.9457085799253044,1
57845,0,0.8231354232395737,0
57846,0,0.7431783517770361,0
57847,1,0.9103677781825305,1
57848,1,0.9495496891440014,1
57849,0,0.7880712522048855,0
57850,1,0.9262005695206229,1
57851,1,0.9663454478182177,1
57852,0,0.6847274568368795,0
57853,1,0.7873376514081927,0
57854,1,0.9086891417157633,1
57855,1,0.8400491014888628,0
57856,1,0.94397062747071,1
57857,1,0.9639819879071486,1
57858,1,0.9745208658999703,1
57859,1,0.9284630397865887,1
57860,1,0.6691092814611912,0
57861,1,0.9398353949547806,1
57862,1,0.7147581427389736,0
57863,1,0.874615803927295,0
57864,1,0.9863665721687109,1
57865,1,0.856011885210555,0
57866,1,0.6772738403243619,0
57867,1,0.973369281931203,1
57868,1,0.9087411737244961,1
57869,1,0.9604790135099278,1
57870,0,0.915834736226432,1
57871,1,0.9110207022419736,1
57872,1,0.9078341303690829,1
57873,1,0.9858313816633811,1
57874,1,0.9790886984663958,1
57875,1,0.8480330219277851,0
57876,1,0.740977120465358,0
57877,1,0.9564916055480656,1
57878,1,0.9773949314208322,1
57879,1,0.9640232554185394,1
57880,1,0.666615846100525,0
57881,1,0.8941587909819061,0
57882,1,0.8322282002798979,0
57883,1,0.8559533085924671,0
57884,1,0.9504409851264933,1
57885,1,0.807303683563108,0
57886,1,0.955395519204014,1
57887,0,0.8695232002654798,0
57888,1,0.9443744734786231,1
57889,1,0.9131215361332944,1
57890,1,0.9660228255614988,1
57891,1,0.9523405575911338,1
57892,0,0.8383977387757252,0
57893,1,0.911359293590635,1
57894,1,0.9338263782491774,1
57895,1,0.9503350082235271,1
57896,1,0.9476785037679935,1
57897,1,0.937014721806156,1
57898,1,0.9394000476685125,1
57899,0,0.9328186422166236,1
57900,0,0.7851019192826104,0
57901,1,0.762549459042538,0
57902,0,0.7823338383688877,0
57903,1,0.8340100640003486,0
57904,1,0.9097426111315418,1
57905,1,0.8577602578528947,0
57906,1,0.771032228388958,0
57907,1,0.8471194439404502,0
57908,1,0.9503976223461265,1
57909,1,0.9410491127905142,1
57910,1,0.7866332276279772,0
57911,1,0.9426029301949617,1
57912,0,0.9128695507643686,1
57913,1,0.9234457356019956,1
57914,1,0.9130798467001009,1
57915,0,0.8629979480390528,0
57916,1,0.8879148749504552,0
57917,1,0.9338864951193827,1
57918,1,0.8980369261377015,0
57919,1,0.8504410197762421,0
57920,1,0.9386519151047631,1
57921,1,0.9424310558559348,1
57922,1,0.7631710959493164,0
57923,1,0.9532450979644181,1
57924,1,0.9272642892984737,1
57925,1,0.7735202155357684,0
57926,1,0.9256637711492204,1
57927,1,0.9327624413419487,1
57928,1,0.9434454805391469,1
57929,0,0.9226999864928321,1
57930,1,0.7921742207747265,0
57931,1,0.901674112494602,1
57932,1,0.6979715957600643,0
57933,1,0.6300649544183965,0
57934,1,0.8984645368780472,0
57935,1,0.8806221727138785,0
57936,1,0.959918795000962,1
57937,1,0.9499985106069521,1
57938,1,0.865470695075337,0
57939,1,0.9329884934035573,1
57940,1,0.9156000637491243,1
57941,1,0.921354937759013,1
57942,1,0.9001879643833585,1
57943,1,0.7610168752863964,0
57944,1,0.8965341883301874,0
57945,0,0.7425190820079475,0
57946,1,0.9703559468957643,1
57947,1,0.7633446881661918,0
57948,0,0.8308792468654977,0
57949,1,0.7499601523337369,0
57950,0,0.7918716281064297,0
57951,1,0.936092640458356,1
57952,1,0.9206766050831178,1
57953,1,0.9264694273858758,1
57954,1,0.8823255899696635,0
57955,1,0.9443907851157691,1
57956,1,0.8227021320778177,0
57957,1,0.957879378748858,1
57958,0,0.9466192472170817,1
57959,1,0.8624556730925806,0
57960,1,0.9307279585873516,1
57961,1,0.8801745692466195,0
57962,1,0.9826166499975225,1
57963,1,0.960515913727811,1
57964,1,0.9776832241081252,1
57965,1,0.898324045559525,0
57966,1,0.9109527589785759,1
57967,1,0.9264150504761857,1
57968,1,0.9633317768371558,1
57969,1,0.975587854418941,1
57970,1,0.8241383332682758,0
57971,1,0.9709373976775594,1
57972,1,0.9192785282208948,1
57973,1,0.8585798721959043,0
57974,1,0.9107489266694847,1
57975,1,0.8510429197233758,0
57976,1,0.9541403436827421,1
57977,1,0.944584552153971,1
57978,1,0.6997809643910329,0
57979,1,0.9228196378693247,1
57980,1,0.8954716252010877,0
57981,1,0.8910099751698201,0
57982,1,0.9246698238908122,1
57983,1,0.94498259544527,1
57984,1,0.8957874945016013,0
57985,1,0.8843764488431919,0
57986,1,0.8926214793979709,0
57987,1,0.9801249462585132,1
57988,1,0.8090165068292078,0
57989,1,0.980825168160871,1
57990,1,0.964362922210863,1
57991,1,0.781551132406285,0
57992,1,0.9354007198852203,1
57993,1,0.9638287234131663,1
57994,1,0.9674409001933904,1
57995,1,0.8500424205200594,0
57996,1,0.891405224776654,0
57997,1,0.8509537511426957,0
57998,1,0.8770567634822262,0
57999,1,0.9746154054078595,1
58000,1,0.8749369505576406,0
58001,1,0.9020788547214901,1
58002,1,0.8652049914934522,0
58003,1,0.8031000952084694,0
58004,1,0.9451138907855141,1
58005,1,0.8799162224133511,0
58006,1,0.8885776630991038,0
58007,1,0.9045643025901846,1
58008,1,0.9338739976624909,1
58009,1,0.9340192331634156,1
58010,1,0.8880967253566504,0
58011,1,0.8318437903983467,0
58012,1,0.767150377846251,0
58013,1,0.730486960317564,0
58014,1,0.971052563982607,1
58015,1,0.9168804841933714,1
58016,1,0.9639292305605442,1
58017,1,0.7728730308571493,0
58018,1,0.8099834776625466,0
58019,0,0.8638543345817723,0
58020,1,0.9269550391608838,1
58021,1,0.8947650225707705,0
58022,1,0.902359040791776,1
58023,1,0.9044155158329491,1
58024,1,0.9542992985243087,1
58025,1,0.9619190381052182,1
58026,1,0.9340666483182308,1
58027,1,0.8892610185930464,0
58028,1,0.8080025990189826,0
58029,1,0.9275887318600987,1
58030,1,0.9179481189521073,1
58031,1,0.920283600084839,1
58032,1,0.9558436593125409,1
58033,1,0.7697148153889061,0
58034,1,0.8889778834214392,0
58035,1,0.7126870455173029,0
58036,1,0.9310333011763282,1
58037,1,0.8196699543884949,0
58038,1,0.942055342729223,1
58039,1,0.7702486673456811,0
58040,1,0.656236680893398,0
58041,1,0.7491776668640728,0
58042,0,0.6938082854788302,0
58043,1,0.9735979502334874,1
58044,0,0.9328847505072897,1
58045,1,0.9697925416381644,1
58046,1,0.9546833779502841,1
58047,1,0.7935590028132993,0
58048,1,0.9636091178252044,1
58049,1,0.9156215342785881,1
58050,1,0.8248114294109026,0
58051,1,0.7577020227746584,0
58052,1,0.9494987879272336,1
58053,1,0.9791928770396572,1
58054,0,0.7817079924291465,0
58055,1,0.9454754688526169,1
58056,1,0.7584704563114607,0
58057,0,0.7759706385067835,0
58058,1,0.821446889833244,0
58059,1,0.936640358162168,1
58060,1,0.6657740979218761,0
58061,1,0.915177756038258,1
58062,1,0.842307551053533,0
58063,1,0.8854246425849033,0
58064,1,0.8829184450241169,0
58065,1,0.7987232959260471,0
58066,1,0.9643902852219682,1
58067,1,0.9403537302617015,1
58068,1,0.8874818903949449,0
58069,1,0.7907371820009838,0
58070,1,0.9301983718346442,1
58071,1,0.9776786744844566,1
58072,1,0.9034905162457141,1
58073,1,0.9105339778533248,1
58074,1,0.9458265826750872,1
58075,1,0.8655009227158108,0
58076,0,0.9299613443762127,1
58077,1,0.9796355721782559,1
58078,1,0.7845813322136604,0
58079,1,0.978470889908977,1
58080,1,0.9831491024246017,1
58081,1,0.9544267398777077,1
58082,1,0.9360825103520833,1
58083,1,0.8348925215854869,0
58084,1,0.9405208412098363,1
58085,1,0.6958097227595477,0
58086,1,0.9313282991126822,1
58087,1,0.8643070549917933,0
58088,1,0.8427039055913931,0
58089,1,0.9738852309570493,1
58090,0,0.8090261835323574,0
58091,1,0.9494601169843225,1
58092,1,0.9625979883371718,1
58093,0,0.9304511064534469,1
58094,1,0.9467020447081883,1
58095,1,0.8869718458847164,0
58096,1,0.7120712380912585,0
58097,1,0.7734351969406383,0
58098,1,0.8991604695708211,0
58099,1,0.903479252051286,1
58100,1,0.9464212222380002,1
58101,1,0.7410695111798908,0
58102,1,0.894941737182079,0
58103,1,0.9573501550683774,1
58104,1,0.9135939697409633,1
58105,1,0.9554702235850193,1
58106,1,0.9721990963791681,1
58107,1,0.9049117251195216,1
58108,1,0.9598937630933041,1
58109,1,0.8382134311479923,0
58110,1,0.7723332123818997,0
58111,1,0.9568652906672612,1
58112,0,0.8493470400108507,0
58113,1,0.88454488636559,0
58114,1,0.9171907046983064,1
58115,1,0.9239955030755873,1
58116,1,0.9589489775979136,1
58117,1,0.9065431935228268,1
58118,1,0.8742215038115078,0
58119,1,0.955216350826882,1
58120,1,0.7595789700204393,0
58121,1,0.9375237184196973,1
58122,1,0.8741157359167885,0
58123,1,0.8645080793301801,0
58124,1,0.9015347272197137,1
58125,1,0.8355277526286247,0
58126,1,0.9425448918047601,1
58127,1,0.9303452921675008,1
58128,1,0.8281480576447544,0
58129,1,0.8194681830239327,0
58130,1,0.8673275321844969,0
58131,1,0.9227099015741411,1
58132,1,0.9106661012692311,1
58133,1,0.9143586561429786,1
58134,1,0.8415797031726825,0
58135,1,0.9047268836907149,1
58136,0,0.9136693042932237,1
58137,1,0.8468285331744188,0
58138,1,0.9458973357984881,1
58139,1,0.9605948945969447,1
58140,1,0.9167680552550007,1
58141,1,0.7545885769798919,0
58142,1,0.8857099917235904,0
58143,0,0.797843237301226,0
58144,1,0.9263265492718052,1
58145,1,0.8451091217218719,0
58146,1,0.9256678659775316,1
58147,1,0.9128467281121656,1
58148,1,0.9523324488024663,1
58149,1,0.9541811170086669,1
58150,1,0.8101549117249837,0
58151,1,0.967274122868773,1
58152,1,0.8993444649119504,0
58153,0,0.9040906727863776,1
58154,1,0.7899784036228041,0
58155,1,0.9337461464799433,1
58156,1,0.9226369800313307,1
58157,1,0.9199939662071838,1
58158,1,0.8964477476714223,0
58159,1,0.9227622555846735,1
58160,1,0.7369354805574072,0
58161,1,0.8722424583331572,0
58162,1,0.8997958910954376,0
58163,1,0.8635703575136437,0
58164,1,0.8249511644119145,0
58165,1,0.9762172168747624,1
58166,1,0.9327504348283854,1
58167,1,0.9230086072661877,1
58168,1,0.8449526297562433,0
58169,0,0.9640884987593523,1
58170,1,0.8698158210499137,0
58171,1,0.8997752880843424,0
58172,1,0.8679877988143844,0
58173,1,0.9046244826442992,1
58174,0,0.8584168364714008,0
58175,1,0.9326146170910578,1
58176,1,0.9727044136927375,1
58177,1,0.978330910171933,1
58178,1,0.9084011573716013,1
58179,1,0.9781043757456345,1
58180,0,0.9058462995400199,1
58181,1,0.9115618159315194,1
58182,1,0.9151048167242951,1
58183,1,0.846513996557441,0
58184,1,0.8469803067170262,0
58185,1,0.9601517651145356,1
58186,1,0.688517850244391,0
58187,0,0.6410041161493423,0
58188,1,0.8924481993703384,0
58189,1,0.9165153943506007,1
58190,1,0.9218678044054651,1
58191,1,0.9165608290186663,1
58192,1,0.9633790676517932,1
58193,1,0.7518285263894997,0
58194,1,0.8361348635254954,0
58195,1,0.9229005598096108,1
58196,1,0.9424989604079493,1
58197,1,0.9324651112136907,1
58198,1,0.8529590060230325,0
58199,1,0.9390115157217714,1
58200,1,0.9717652830807836,1
58201,1,0.907134185793942,1
58202,1,0.9547522322094264,1
58203,1,0.8209816759486755,0
58204,1,0.960424365417441,1
58205,1,0.9494520091731612,1
58206,1,0.8699067582466274,0
58207,1,0.8218019538986826,0
58208,0,0.7993820130278056,0
58209,1,0.9387434750308321,1
58210,0,0.9025758687307307,1
58211,1,0.8521257517764363,0
58212,1,0.894982719741973,0
58213,1,0.9655236083062088,1
58214,1,0.782208354366851,0
58215,1,0.9627697529943091,1
58216,1,0.926676939751356,1
58217,1,0.8467867399052076,0
58218,1,0.904009981348126,1
58219,1,0.898878874851558,0
58220,1,0.9495381627959245,1
58221,1,0.779642339642437,0
58222,1,0.7646921875548979,0
58223,1,0.9103525164535493,1
58224,1,0.8667561371655079,0
58225,1,0.9251291825757827,1
58226,1,0.9862967866596709,1
58227,1,0.9522723642841088,1
58228,1,0.8329159223699342,0
58229,1,0.960656474598303,1
58230,1,0.9628711341148429,1
58231,1,0.8998604533088174,0
58232,1,0.9260334643400586,1
58233,1,0.9730467913773414,1
58234,1,0.9548292193254432,1
58235,1,0.9723401736834897,1
58236,0,0.6765846173664812,0
58237,0,0.9113532555852967,1
58238,1,0.8746899859521458,0
58239,1,0.8683639973706533,0
58240,1,0.8260207031461649,0
58241,1,0.9451093610258273,1
58242,1,0.9261211152097556,1
58243,1,0.94617439701847,1
58244,1,0.9761033688095706,1
58245,1,0.9035473360896621,1
58246,0,0.7768432338723338,0
58247,1,0.950286575045708,1
58248,1,0.9667630674608847,1
58249,1,0.8375834977453286,0
58250,1,0.8909810200857301,0
58251,1,0.8499386762094303,0
58252,1,0.9493193544551193,1
58253,1,0.9132214243137831,1
58254,1,0.9712480925937333,1
58255,1,0.9035279482535461,1
58256,0,0.8834514019145613,0
58257,1,0.7296808004006353,0
58258,1,0.9433303990522074,1
58259,1,0.9113306891953242,1
58260,1,0.8477413759405532,0
58261,0,0.7445937237750188,0
58262,0,0.8888871718817958,0
58263,1,0.9008450545111507,1
58264,1,0.8843355287379276,0
58265,1,0.8729525567468903,0
58266,1,0.8497110580308225,0
58267,1,0.9161060700316275,1
58268,1,0.9426749728987498,1
58269,0,0.9177465053916852,1
58270,1,0.9644698448826551,1
58271,1,0.9013142800632397,1
58272,1,0.8792675198934832,0
58273,1,0.9156451425928491,1
58274,1,0.9528909925935749,1
58275,1,0.6409759536159554,0
58276,1,0.8411598566025794,0
58277,1,0.7831546861110471,0
58278,1,0.834735448810488,0
58279,1,0.8997202727749689,0
58280,1,0.8744771848439982,0
58281,1,0.8508074875369689,0
58282,0,0.8463060822086877,0
58283,1,0.8958217420005276,0
58284,0,0.6991314193005644,0
58285,1,0.8321130137869741,0
58286,1,0.9536034544199194,1
58287,1,0.9824949814223872,1
58288,1,0.5345867169838915,0
58289,1,0.9674956956263641,1
58290,0,0.7897123444166196,0
58291,1,0.8801276856375477,0
58292,0,0.976046853392413,1
58293,1,0.9004307243424545,1
58294,1,0.9398708964783198,1
58295,1,0.9052868884036891,1
58296,0,0.8659819290987436,0
58297,1,0.9326039507539421,1
58298,1,0.8531957499885819,0
58299,1,0.9345473008361759,1
58300,1,0.8187312001028947,0
58301,1,0.9739038242837511,1
58302,1,0.9583535211395426,1
58303,0,0.7938981883597613,0
58304,1,0.8616414363214029,0
58305,1,0.8728566784598331,0
58306,0,0.7819383317252842,0
58307,1,0.9193534086068814,1
58308,0,0.8274859092669073,0
58309,1,0.8486821894557806,0
58310,1,0.9327528422135424,1
58311,0,0.8419425391556142,0
58312,1,0.9768087830137555,1
58313,1,0.980688253791632,1
58314,0,0.6438023378261517,0
58315,1,0.8688905585796263,0
58316,1,0.9611400690731937,1
58317,1,0.8127511234701442,0
58318,1,0.8821224629375631,0
58319,1,0.8583515177240508,0
58320,1,0.9438791446317051,1
58321,1,0.9089302497480136,1
58322,1,0.9710592090314552,1
58323,1,0.8980601174579973,0
58324,1,0.8900265096568187,0
58325,1,0.9199280550143951,1
58326,1,0.9118956019987154,1
58327,1,0.958602720796432,1
58328,1,0.8485434816505139,0
58329,1,0.8998486291272181,0
58330,1,0.8187535272102507,0
58331,1,0.8857186164728246,0
58332,1,0.9788954207048278,1
58333,1,0.986572977514169,1
58334,1,0.9196139459614101,1
58335,0,0.9611309077501,1
58336,1,0.9562093915309173,1
58337,1,0.9659450567552278,1
58338,1,0.9541998305533836,1
58339,1,0.9317556440741022,1
58340,1,0.8848095827530326,0
58341,1,0.8726139002131504,0
58342,1,0.9140329490816151,1
58343,1,0.8093853103560289,0
58344,1,0.9813383551603009,1
58345,1,0.6994897135491229,0
58346,1,0.8593619484011626,0
58347,1,0.838840628216367,0
58348,1,0.8975186363010231,0
58349,1,0.9806348931335773,1
58350,1,0.9237475712612441,1
58351,1,0.9618788707924695,1
58352,1,0.7854838713736527,0
58353,1,0.9662939973562864,1
58354,1,0.8253362148724631,0
58355,1,0.90215519467615,1
58356,1,0.9773453569881734,1
58357,1,0.8058774403943119,0
58358,1,0.7817483119092199,0
58359,1,0.9474755105412155,1
58360,1,0.9368510379002452,1
58361,1,0.9798893441066551,1
58362,1,0.904070634435454,1
58363,1,0.9650039319523734,1
58364,1,0.8684777728732826,0
58365,1,0.8076291461975249,0
58366,1,0.7658569501374631,0
58367,0,0.9004741915079718,1
58368,1,0.852538947010877,0
58369,0,0.8813929734454613,0
58370,0,0.8451085306429816,0
58371,1,0.890758492586795,0
58372,1,0.9035658095709932,1
58373,0,0.7788628868573556,0
58374,1,0.9521689047311461,1
58375,0,0.7750349751383009,0
58376,1,0.8873484359311438,0
58377,0,0.8150617685308169,0
58378,1,0.8431306189649438,0
58379,1,0.8712425932924739,0
58380,1,0.9360181631745618,1
58381,1,0.6998581880375151,0
58382,1,0.9526297948638409,1
58383,1,0.9065291378909442,1
58384,0,0.9080450882871774,1
58385,1,0.9682636274333515,1
58386,0,0.9329761551442285,1
58387,1,0.8721538357016265,0
58388,1,0.9389080441057596,1
58389,0,0.8686665188964229,0
58390,1,0.6802180628133825,0
58391,1,0.9293833173101567,1
58392,1,0.9493907704024862,1
58393,1,0.8272318309689874,0
